"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num","gate_signer"
"191","1","6","r_love_bird_3_22_4","bird","cat","0",FALSE,"10396","2015-05-19-16-01",40,"Female","25","3","birth","r_love_bird_3","4","r"
"192","2","6","r_cat_where_4_03_6","cat","cat","0",TRUE,"14117","2015-05-19-16-01",40,"Female","25","3","birth","r_cat_where_3","6","r"
"193","3","6","r_shoes_which_1_24_3","shoe","shoe","0",TRUE,"5241","2015-05-19-16-01",40,"Female","25","3","birth","r_shoes_which_1","3","r"
"194","4","6","r_cat_which_1_23_2","cat","cat","0",TRUE,"5221","2015-05-19-16-01",40,"Female","25","3","birth","r_cat_which_1","2","r"
"195","5","6","r_love_car_3_18_1","car","book","1",FALSE,"9768","2015-05-19-16-01",40,"Female","25","3","birth","r_love_car_3","1","r"
"196","6","6","p_doll_where_1_27_4","doll","doll","1",TRUE,"6177","2015-05-19-16-01",40,"Female","25","3","birth","p_doll_where_1","4","p"
"197","7","6","p_car_where_1_21_2","car","car","0",TRUE,"8374","2015-05-19-16-01",40,"Female","25","3","birth","p_car_where_1","2","p"
"198","8","6","r_doll_which_1_23_4","doll","doll","1",TRUE,"5060","2015-05-19-16-01",40,"Female","25","3","birth","r_doll_which_1","4","r"
"199","9","6","r_ball_which_2_04_5","ball","ball","0",TRUE,"5478","2015-05-19-16-01",40,"Female","25","3","birth","r_ball_which_2","5","r"
"200","10","6","p_shoe_where_1_20_3","shoe","ball","0",FALSE,"4930","2015-05-19-16-01",40,"Female","25","3","birth","p_shoe_where_1","3","p"
"201","11","6","r_shoes_where_4_00_5","shoe","ball","0",FALSE,"9619","2015-05-19-16-01",40,"Female","25","3","birth","r_shoes_where_3","5","r"
"202","12","6","r_bird_where_4_06_1","bird","bird","0",TRUE,"11397","2015-05-19-16-01",40,"Female","25","3","birth","r_bird_where_4","1","r"
"203","13","6","p_bird_look_1_29_6","bird","bird","1",TRUE,"5097","2015-05-19-16-01",40,"Female","25","3","birth","p_bird_look_1","6","p"
"204","14","6","r_car_which_2_00_5","car","car","0",TRUE,"5187","2015-05-19-16-01",40,"Female","25","3","birth","r_car_which_1","5","r"
"205","15","6","p_bear_where_1_28_4","bear","bear","0",TRUE,"5005","2015-05-19-16-01",40,"Female","25","3","birth","p_bear_where_1","4","p"
"206","16","6","p_kitty_hey_3_00_1","cat","bird","0",FALSE,"7151","2015-05-19-16-01",40,"Female","25","3","birth","p_kitty_hey_3","1","p"
"207","17","6","r_love_ball_3_18_2","ball","shoe","1",FALSE,"12206","2015-05-19-16-01",40,"Female","25","3","birth","r_love_ball_3","2","r"
"208","18","6","r_ball_where_4_10_5","ball","ball","1",TRUE,"11594","2015-05-19-16-01",40,"Female","25","3","birth","r_ball_where_4","5","r"
"209","19","6","r_love_doll_3_24_5","doll","doll","1",TRUE,"8444","2015-05-19-16-01",40,"Female","25","3","birth","r_love_doll_3","5","r"
"210","20","6","p_book_look_2_01_1","book","car","1",FALSE,"5284","2015-05-19-16-01",40,"Female","25","3","birth","p_book_look_2","1","p"
"211","21","6","p_kitty_where_2_05_3","cat","cat","0",TRUE,"6882","2015-05-19-16-01",40,"Female","25","3","birth","p_kitty_where_2","3","p"
"212","22","6","p_ball_where_1_24_4","ball","shoe","1",FALSE,"7828","2015-05-19-16-01",40,"Female","25","3","birth","p_ball_where_1","4","p"
"213","23","6","r_doll_where_3_29_4","doll","doll","1",TRUE,"9452","2015-05-19-16-01",40,"Female","25","3","birth","r_doll_where_3","4","r"
"214","24","6","r_bear_where_4_06_4","bear","bear","0",TRUE,"9745","2015-05-19-16-01",40,"Female","25","3","birth","r_bear_where_4","4","r"
"215","25","6","p_bird_where_1_25_1","bird","bird","1",TRUE,"5205","2015-05-19-16-01",40,"Female","25","3","birth","p_bird_where_1","1","p"
"216","26","6","r_bear_which_1_23_1","bear","bear","1",TRUE,"4792","2015-05-19-16-01",40,"Female","25","3","birth","r_bear_which_1","1","r"
"217","27","6","r_book_where_4_06_4","book","car","0",FALSE,"17128","2015-05-19-16-01",40,"Female","25","3","birth","r_book_where_4","4","r"
"218","28","6","r_car_where_3_23_3","car","car","1",TRUE,"8539","2015-05-19-16-01",40,"Female","25","3","birth","r_car_where_3","3","r"
"219","29","6","p_doll_find_2_01_4","doll","doll","0",TRUE,"5652","2015-05-19-16-01",40,"Female","25","3","birth","p_doll_find_1","4","p"
"220","30","6","p_shoe_hey_2_26_2","shoe","ball","0",FALSE,"13517","2015-05-19-16-01",40,"Female","25","3","birth","p_shoe_hey_2","2","p"
"221","31","6","r_love_bear_3_17_1","bear","bear","0",TRUE,"12348","2015-05-19-16-01",40,"Female","25","3","birth","r_love_bear_3","1","r"
"222","32","6","p_book_where_2_01_2","book","book","0",TRUE,"12066","2015-05-19-16-01",40,"Female","25","3","birth","p_book_where_2","2","p"
"223","33","6","p_bear_look_2_01_5","bear","bear","0",TRUE,"5148","2015-05-19-16-01",40,"Female","25","3","birth","p_bear_look_1","5","p"
"224","34","6","r_love_shoes_3_13_1","shoe","ball","0",FALSE,"11633","2015-05-19-16-01",40,"Female","25","3","birth","r_love_shoes_3","1","r"
"225","35","6","p_ball_find_2_02_2","ball","ball","0",TRUE,"4428","2015-05-19-16-01",40,"Female","25","3","birth","p_ball_find_2","2","p"
"226","36","6","r_love_book_3_25_2","book","car","1",FALSE,"8444","2015-05-19-16-01",40,"Female","25","3","birth","r_love_book_3","2","r"
"227","37","6","r_love_cat_3_26_6","cat","cat","1",TRUE,"7386","2015-05-19-16-01",40,"Female","25","3","birth","r_love_cat_3","6","r"
"228","38","6","r_book_which_2_01_5","book","book","1",TRUE,"7146","2015-05-19-16-01",40,"Female","25","3","birth","r_book_which_1","5","r"
"1","1","1","r_love_book_3_28_5","book","book","1",TRUE,"13318","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","5","r"
"2","2","1","r_bear_where_4_03_1","bear","doll","1",FALSE,"8985","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","1","r"
"3","3","1","p_book_look_2_05_5","book","book","0",TRUE,"10494","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","5","p"
"4","4","1","p_ball_find_2_05_5","ball","shoe","1",FALSE,"6274","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","5","p"
"5","5","1","r_love_car_3_20_3","car","car","1",TRUE,"9345","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","3","r"
"6","6","1","r_bird_where_4_11_6","bird","bird","0",TRUE,"8334","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","6","r"
"7","7","1","r_cat_which_1_24_3","cat","cat","1",TRUE,"7569","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","3","r"
"8","8","1","r_doll_which_1_21_2","doll","bear","0",FALSE,"7006","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","2","r"
"9","9","1","r_bear_which_1_27_5","bear","bear","0",TRUE,"5803","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","5","r"
"10","10","1","r_book_where_4_03_1","book","book","1",TRUE,"9155","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","1","r"
"11","11","1","p_bird_look_1_27_4","bird","bird","1",TRUE,"5297","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","4","p"
"12","12","1","p_bear_look_2_02_6","bear","bear","1",TRUE,"10674","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","6","p"
"13","13","1","p_car_where_1_20_1","car","car","1",TRUE,"7535","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","1","p"
"14","14","1","r_love_ball_3_19_3","ball","ball","1",TRUE,"7153","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","3","r"
"15","15","1","r_ball_which_2_02_3","ball","shoe","0",FALSE,"7018","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","3","r"
"16","16","1","r_car_which_2_00_5","car","book","0",FALSE,"9819","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","5","r"
"17","17","1","p_kitty_hey_3_00_1","cat","cat","0",TRUE,"7141","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","1","p"
"18","18","1","p_doll_where_1_29_6","doll","doll","0",TRUE,"5027","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","6","p"
"19","19","1","p_doll_find_2_03_6","doll","doll","1",TRUE,"6512","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","6","p"
"20","20","1","r_book_which_1_29_3","book","book","0",TRUE,"7738","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","3","r"
"21","21","1","p_bear_where_1_29_5","bear","bear","0",TRUE,"4914","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","5","p"
"22","22","1","p_bird_where_1_25_1","bird","bird","1",TRUE,"6679","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","1","p"
"23","23","1","r_love_cat_3_23_3","cat","cat","1",TRUE,"6241","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","3","r"
"24","24","1","r_ball_where_4_08_3","ball","shoe","0",FALSE,"6399","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","3","r"
"25","25","1","r_love_bear_3_17_1","bear","doll","1",FALSE,"7896","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","1","r"
"26","26","1","r_cat_where_4_02_5","cat","cat","0",TRUE,"7490","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","5","r"
"27","27","1","p_shoe_where_1_20_3","shoe","shoe","1",TRUE,"5139","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","3","p"
"28","28","1","r_shoes_which_1_22_1","shoe","shoe","0",TRUE,"12227","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","1","r"
"29","29","1","r_love_bird_3_20_2","bird","cat","0",FALSE,"7568","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","2","r"
"30","30","1","p_shoe_hey_2_29_5","shoe","shoe","1",TRUE,"6871","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","5","p"
"31","31","1","p_ball_where_1_22_2","ball","shoe","1",FALSE,"5330","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","2","p"
"32","32","1","r_shoes_where_4_01_6","shoe","shoe","0",TRUE,"6398","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","6","r"
"33","33","1","r_love_shoes_3_14_2","shoe","ball","1",FALSE,"6039","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","2","r"
"34","34","1","r_love_doll_3_20_1","doll","doll","1",TRUE,"6196","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","1","r"
"35","35","1","r_doll_where_3_29_4","doll","doll","1",TRUE,"6545","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","4","r"
"36","36","1","p_kitty_where_2_03_1","cat","bird","1",FALSE,"5364","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","1","p"
"37","37","1","r_car_where_3_26_6","car","car","0",TRUE,"6996","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","6","r"
"38","38","1","p_book_where_2_02_3","book","book","1",TRUE,"5184","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","3","p"
"39","1","2","r_shoes_where_3_28_3","shoe","shoe","1",TRUE,"6748","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","3","r"
"40","2","2","p_bird_where_1_26_2","bird","cat","0",FALSE,"7603","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","2","p"
"41","3","2","r_cat_where_4_01_4","cat","cat","0",TRUE,"9009","2015-05-19-23-53",41,"Female","37","2","19","r_cat_where_3","4","r"
"42","4","2","p_bird_look_1_28_5","bird","bird","1",TRUE,"4149","2015-05-19-23-53",41,"Female","37","2","19","p_bird_look_1","5","p"
"43","5","2","r_love_bird_3_21_3","bird","cat","1",FALSE,"7040","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","3","r"
"44","6","2","r_cat_which_1_27_6","cat","cat","0",TRUE,"3586","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","6","r"
"45","7","2","p_shoe_hey_2_26_2","shoe","shoe","0",TRUE,"7500","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","2","p"
"46","8","2","r_love_bear_3_22_6","bear","bear","0",TRUE,"6724","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","6","r"
"47","9","2","p_bear_look_1_27_1","bear","bear","1",TRUE,"7176","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","1","p"
"48","10","2","r_bear_which_1_28_6","bear","bear","0",TRUE,"3599","2015-05-19-23-53",41,"Female","37","2","19","r_bear_which_1","6","r"
"49","11","2","r_ball_which_2_04_5","ball","ball","0",TRUE,"6466","2015-05-19-23-53",41,"Female","37","2","19","r_ball_which_2","5","r"
"50","12","2","p_ball_where_1_24_4","ball","shoe","0",FALSE,"7907","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","4","p"
"51","13","2","r_book_which_2_01_5","book","book","0",TRUE,"10078","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","5","r"
"52","14","2","p_kitty_hey_3_03_4","cat","bird","1",FALSE,"5736","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","4","p"
"53","15","2","p_doll_find_1_29_2","doll","doll","0",TRUE,"4858","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","2","p"
"54","16","2","p_shoe_where_1_21_4","shoe","shoe","0",TRUE,"5656","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","4","p"
"55","17","2","r_doll_which_1_25_6","doll","doll","1",TRUE,"5049","2015-05-19-23-53",41,"Female","37","2","19","r_doll_which_1","6","r"
"56","18","2","p_bear_where_1_28_4","bear","bear","1",TRUE,"8334","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","4","p"
"57","19","2","p_car_where_1_22_3","car","book","1",FALSE,"6062","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","3","p"
"58","20","2","r_love_shoes_3_16_4","shoe","ball","1",FALSE,"5735","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","4","r"
"59","21","2","p_doll_where_1_28_5","doll","doll","0",TRUE,"4307","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","5","p"
"60","22","2","r_ball_where_4_06_1","ball","shoe","0",FALSE,"7332","2015-05-19-23-53",41,"Female","37","2","19","r_ball_where_4","1","r"
"61","23","2","p_kitty_where_2_05_3","cat","cat","0",TRUE,"8234","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","3","p"
"62","24","2","r_love_car_3_19_2","car","book","1",FALSE,"9908","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","2","r"
"63","25","2","r_love_book_3_27_4","book","car","1",FALSE,"8222","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","4","r"
"64","26","2","r_love_cat_3_21_1","cat","cat","1",TRUE,"6827","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","1","r"
"65","27","2","r_love_doll_3_23_4","doll","doll","1",TRUE,"11158","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","4","r"
"66","28","2","r_doll_where_3_27_2","doll","doll","1",TRUE,"10190","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","2","r"
"67","29","2","r_car_which_1_27_2","car","book","1",FALSE,"10618","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","2","r"
"68","30","2","r_love_ball_3_21_5","ball","ball","1",TRUE,"6759","2015-05-19-23-53",41,"Female","37","2","19","r_love_ball_3","5","r"
"69","31","2","p_ball_find_2_03_3","ball","shoe","1",FALSE,"3969","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","3","p"
"70","32","2","r_bear_where_4_06_4","bear","bear","0",TRUE,"6804","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","4","r"
"71","33","2","r_shoes_which_1_27_6","shoe","shoe","1",TRUE,"4307","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","6","r"
"72","34","2","p_book_where_2_01_2","book","book","0",TRUE,"5600","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","2","p"
"73","35","2","r_book_where_4_04_2","book","book","0",TRUE,"6230","2015-05-19-23-53",41,"Female","37","2","19","r_book_where_4","2","r"
"74","36","2","r_bird_where_4_08_3","bird","bird","1",TRUE,"8244","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","3","r"
"75","37","2","r_car_where_3_22_2","car","car","1",TRUE,"7862","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","2","r"
"76","38","2","p_book_look_2_03_3","book","car","0",FALSE,"5895","2015-05-19-23-53",41,"Female","37","2","19","p_book_look_2","3","p"
"77","1","3","p_doll_find_2_01_4","doll","doll","1",TRUE,"5511","2015-05-19-23-53",41,"Female","37","2","19","p_doll_find_1","4","p"
"78","2","3","p_bear_look_2_01_5","bear","bear","1",TRUE,"5678","2015-05-19-23-53",41,"Female","37","2","19","p_bear_look_1","5","p"
"79","3","3","r_shoes_which_1_24_3","shoe","shoe","1",TRUE,"5049","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_which_1","3","r"
"80","4","3","p_kitty_where_2_07_5","cat","cat","1",TRUE,"4509","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_where_2","5","p"
"81","5","3","r_car_where_3_23_3","car","car","1",TRUE,"8874","2015-05-19-23-53",41,"Female","37","2","19","r_car_where_3","3","r"
"82","6","3","p_ball_find_2_04_4","ball","shoe","0",FALSE,"4285","2015-05-19-23-53",41,"Female","37","2","19","p_ball_find_2","4","p"
"83","7","3","p_doll_where_1_24_1","doll","bear","1",FALSE,"7873","2015-05-19-23-53",41,"Female","37","2","19","p_doll_where_1","1","p"
"84","8","3","r_doll_where_4_00_5","doll","doll","0",TRUE,"8368","2015-05-19-23-53",41,"Female","37","2","19","r_doll_where_3","5","r"
"85","9","3","r_bird_where_4_10_5","bird","cat","1",FALSE,"12508","2015-05-19-23-53",41,"Female","37","2","19","r_bird_where_4","5","r"
"86","10","3","r_love_book_3_25_2","book","book","0",TRUE,"10415","2015-05-19-23-53",41,"Female","37","2","19","r_love_book_3","2","r"
"87","11","3","r_love_doll_3_21_2","doll","bear","1",FALSE,"11338","2015-05-19-23-53",41,"Female","37","2","19","r_love_doll_3","2","r"
"88","12","3","p_bird_where_1_29_5","bird","bird","0",TRUE,"4632","2015-05-19-23-53",41,"Female","37","2","19","p_bird_where_1","5","p"
"89","13","3","r_love_shoes_3_18_6","shoe","ball","1",FALSE,"7310","2015-05-19-23-53",41,"Female","37","2","19","r_love_shoes_3","6","r"
"90","14","3","r_cat_which_1_25_4","cat","cat","1",TRUE,"3946","2015-05-19-23-53",41,"Female","37","2","19","r_cat_which_1","4","r"
"91","15","3","p_bear_where_1_26_2","bear","doll","1",FALSE,"6264","2015-05-19-23-53",41,"Female","37","2","19","p_bear_where_1","2","p"
"92","16","3","r_car_which_1_28_3","car","car","0",TRUE,"5275","2015-05-19-23-53",41,"Female","37","2","19","r_car_which_1","3","r"
"93","17","3","p_kitty_hey_3_04_5","cat","cat","1",TRUE,"5600","2015-05-19-23-53",41,"Female","37","2","19","p_kitty_hey_3","5","p"
"94","18","3","r_book_which_2_00_4","book","car","1",FALSE,"4611","2015-05-19-23-53",41,"Female","37","2","19","r_book_which_1","4","r"
"95","19","3","p_shoe_hey_2_27_3","shoe","shoe","0",TRUE,"7805","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_hey_2","3","p"
"96","20","3","r_love_cat_3_24_4","cat","cat","1",TRUE,"6276","2015-05-19-23-53",41,"Female","37","2","19","r_love_cat_3","4","r"
"97","21","3","r_love_bird_3_22_4","bird","cat","1",FALSE,"6837","2015-05-19-23-53",41,"Female","37","2","19","r_love_bird_3","4","r"
"98","22","3","p_shoe_where_1_23_6","shoe","shoe","1",TRUE,"4588","2015-05-19-23-53",41,"Female","37","2","19","p_shoe_where_1","6","p"
"99","23","3","p_ball_where_1_26_6","ball","ball","1",TRUE,"4756","2015-05-19-23-53",41,"Female","37","2","19","p_ball_where_1","6","p"
"100","24","3","p_car_where_1_25_6","car","car","0",TRUE,"6489","2015-05-19-23-53",41,"Female","37","2","19","p_car_where_1","6","p"
"101","25","3","r_love_car_3_22_5","car","car","0",TRUE,"9325","2015-05-19-23-53",41,"Female","37","2","19","r_love_car_3","5","r"
"102","26","3","p_book_where_2_03_4","book","book","1",TRUE,"9864","2015-05-19-23-53",41,"Female","37","2","19","p_book_where_2","4","p"
"103","27","3","r_bear_where_4_08_6","bear","bear","0",TRUE,"8120","2015-05-19-23-53",41,"Female","37","2","19","r_bear_where_4","6","r"
"104","28","3","r_shoes_where_3_27_2","shoe","ball","0",FALSE,"8368","2015-05-19-23-53",41,"Female","37","2","19","r_shoes_where_3","2","r"
"105","29","3","r_love_bear_3_18_2","bear","bear","1",TRUE,"8999","2015-05-19-23-53",41,"Female","37","2","19","r_love_bear_3","2","r"
